,Insider Trading,Relationship,Date,Transaction,Cost,#Shares,Value ($),#Shares Total,SEC Form 4,Insider_id,Ticker
35,MCCANN CHRISTOPHER G,CEO and President,2020-10-26,Sale,25.36,17850.0,452676.0,1101249.0,Oct 28 11:49 AM,1105954,FLWS
36,MCCANN CHRISTOPHER G,CEO and President,2020-10-20,Option Exercise,2.63,17850.0,46946.0,1119099.0,Oct 22 11:51 AM,1105954,FLWS
37,MCCANN CHRISTOPHER G,CEO and President,2020-10-20,Sale,26.81,17850.0,478559.0,1101249.0,Oct 22 11:51 AM,1105954,FLWS
38,MCCANN CHRISTOPHER G,CEO and President,2020-10-19,Option Exercise,2.63,17850.0,46946.0,1119099.0,Oct 20 12:44 PM,1105954,FLWS
39,MCCANN CHRISTOPHER G,CEO and President,2020-10-19,Sale,28.85,17850.0,514973.0,1101249.0,Oct 20 12:44 PM,1105954,FLWS
40,MCCANN CHRISTOPHER G,CEO and President,2020-10-16,Option Exercise,1.79,27724.0,49626.0,1128973.0,Oct 20 12:44 PM,1105954,FLWS
41,MCCANN CHRISTOPHER G,CEO and President,2020-10-16,Sale,29.06,27724.0,805659.0,1101249.0,Oct 20 12:44 PM,1105954,FLWS
42,MCCANN CHRISTOPHER G,CEO and President,2020-10-15,Option Exercise,1.79,27724.0,49626.0,1128973.0,Oct 16 10:39 AM,1105954,FLWS
43,MCCANN CHRISTOPHER G,CEO and President,2020-10-15,Sale,28.39,27724.0,787084.0,1101249.0,Oct 16 10:39 AM,1105954,FLWS
44,MCCANN CHRISTOPHER G,CEO and President,2020-10-14,Option Exercise,1.79,27725.0,49628.0,1128974.0,Oct 16 10:39 AM,1105954,FLWS
45,MCCANN CHRISTOPHER G,CEO and President,2020-10-14,Sale,28.65,27725.0,794321.0,1101249.0,Oct 16 10:39 AM,1105954,FLWS
46,MCCANN CHRISTOPHER G,CEO and President,2020-10-13,Option Exercise,1.79,27724.0,49626.0,1128973.0,Oct 14 05:10 PM,1105954,FLWS
47,MCCANN CHRISTOPHER G,CEO and President,2020-10-13,Sale,28.53,27724.0,790966.0,1101249.0,Oct 14 05:10 PM,1105954,FLWS
48,MCCANN CHRISTOPHER G,CEO and President,2020-10-12,Option Exercise,1.79,27725.0,49628.0,1128974.0,Oct 14 05:10 PM,1105954,FLWS
49,MCCANN CHRISTOPHER G,CEO and President,2020-10-12,Sale,27.98,27725.0,775746.0,1101249.0,Oct 14 05:10 PM,1105954,FLWS
50,MCCANN CHRISTOPHER G,CEO and President,2020-09-08,Sale,26.41,1118.0,29526.0,977003.0,Sep 09 05:25 PM,1105954,FLWS
51,MCCANN CHRISTOPHER G,CEO and President,2020-09-04,Option Exercise,1.79,65260.0,116815.0,989709.0,Sep 09 05:25 PM,1105954,FLWS
52,MCCANN CHRISTOPHER G,CEO and President,2020-09-04,Sale,26.28,65260.0,1714846.0,924449.0,Sep 09 05:25 PM,1105954,FLWS
53,Lightman Steven A,"President, GFGB",2020-09-02,Option Exercise,10.2,10000.0,102000.0,49723.0,Sep 04 03:11 PM,1394904,FLWS
54,Lightman Steven A,"President, GFGB",2020-09-02,Sale,31.59,10000.0,315900.0,39723.0,Sep 04 03:11 PM,1394904,FLWS
55,Zarin Larry,Director,2020-09-02,Sale,31.31,18320.0,573599.0,37872.0,Sep 04 09:42 AM,1460292,FLWS
56,HARTNETT THOMAS G,President-1-800-Flowers.com,2020-09-01,Sale,31.21,33521.0,1046190.0,151927.0,Sep 02 05:18 PM,1240817,FLWS
57,James F. McCann 2012 Family Tr,Member of 10% owner group,2020-09-01,Sale,28.65,3939.0,112852.0,43710.0,Sep 03 09:46 AM,1712561,FLWS
58,James F. McCann 2012 Family Tr,Member of 10% owner group,2020-09-01,Sale,28.65,3939.0,112852.0,1309813.0,Sep 03 09:55 AM,1712558,FLWS
59,ELMORE LEONARD J,Director,2020-09-01,Sale,32.0,3000.0,96000.0,45192.0,Sep 03 12:57 PM,1250690,FLWS
60,MCCANN JAMES F,Executive Chairman,2020-09-01,Sale,28.65,694921.0,19909487.0,38507.0,Sep 02 01:59 PM,1205164,FLWS
61,James McCann 2005 Trust,Member of 10% owner group,2020-09-01,Sale,28.65,47274.0,1354400.0,2217923.0,Sep 03 09:10 AM,1656814,FLWS
62,Matthew McCann 2005 Trust,Member of 10% owner group,2020-09-01,Sale,28.65,47274.0,1354400.0,2217922.0,Sep 03 08:53 AM,1656815,FLWS
63,Erin McCann 2005 Trust,Member of 10% owner group,2020-09-01,Sale,28.65,47274.0,1354400.0,2217923.0,Sep 03 08:46 AM,1656816,FLWS
0,BIRMINGHAM MELODY,Director,2021-02-03,Buy,39.8,4300.0,171140.0,4508.0,Feb 05 04:21 PM,1738248,SRCE
1,BIRMINGHAM MELODY,Director,2021-02-03,Sale,39.87,6285.0,250583.0,208.0,Feb 05 04:21 PM,1738248,SRCE
2,SCHWABERO MARK D,Director,2020-05-01,Buy,33.16,1000.0,33160.0,12546.0,May 04 08:39 AM,1281348,SRCE
3,Murphy Carmen C,10% Owner,2020-03-13,Buy,32.28,2500.0,80700.0,1632685.0,Mar 16 03:34 PM,1668375,SRCE
4,MURPHY CHRISTOPHER J III,"Chairman, CEO",2020-03-13,Buy,32.28,2500.0,80700.0,515871.0,Mar 16 03:34 PM,1217073,SRCE
5,Murphy Carmen C,10% Owner,2020-03-12,Buy,28.76,2500.0,71900.0,1630185.0,Mar 13 08:53 AM,1668375,SRCE
6,MURPHY CHRISTOPHER J III,"Chairman, CEO",2020-03-12,Buy,28.76,2500.0,71900.0,513371.0,Mar 13 08:53 AM,1217073,SRCE
7,FITZPATRICK DANIEL B,Director,2020-03-09,Buy,35.33,500.0,17665.0,35994.0,Mar 10 04:54 PM,939167,SRCE
8,FITZPATRICK DANIEL B,Director,2020-03-06,Buy,40.9,500.0,20450.0,35494.0,Mar 09 10:37 AM,939167,SRCE
9,FITZPATRICK DANIEL B,Director,2020-03-03,Buy,42.21,500.0,21105.0,34994.0,Mar 05 01:08 PM,939167,SRCE
0,BECKERT JOHN A,Director,2020-06-04,Buy,1.75,10384.0,18172.0,55640.0,Jun 04 04:35 PM,1529537,AHC
1,BECKERT JOHN A,Director,2020-06-03,Buy,1.7,2013.0,3422.0,45256.0,Jun 04 04:35 PM,1529537,AHC
2,BECKERT JOHN A,Director,2020-06-02,Buy,1.65,2603.0,4295.0,43243.0,Jun 04 04:35 PM,1529537,AHC
3,MURRAY MARY K,"EVP/CFO, Treas. & Asst. Sec'y",2020-05-14,Buy,1.58,9721.0,15359.0,25478.0,May 14 05:02 PM,1229942,AHC
4,MURRAY MARY K,"EVP/CFO, Treas. & Asst. Sec'y",2020-05-13,Buy,1.72,3279.0,5640.0,15757.0,May 14 05:02 PM,1229942,AHC
5,MOISE GRANT,"Pres. & Publisher, TDMN",2020-05-13,Buy,1.74,11500.0,20010.0,25235.0,May 14 04:58 PM,1582136,AHC
6,DECHERD ROBERT W,"Chairman, President & CEO",2020-03-02,Buy,4.0,1000.0,4000.0,312663.0,Mar 02 04:45 PM,903649,AHC
7,DECHERD ROBERT W,"Chairman, President & CEO",2021-02-19,Buy,4.0,2000.0,8000.0,311663.0,Feb 20 04:31 PM,903649,AHC
8,DECHERD ROBERT W,"Chairman, President & CEO",2021-02-18,Buy,5.0,125844.0,629220.0,1962139.0,Feb 20 04:31 PM,903649,AHC
0,Lackey Paul K Jr,Director,2020-11-10,Sale,65.0,3000.0,195000.0,70619.0,Nov 12 09:57 AM,1408648,AAON
1,Crews Mikel D,Retired VP of Operations,2020-08-12,Sale,59.6,21937.0,1307445.0,39294.0,Aug 14 06:02 PM,1699252,AAON
2,Thompson Rebecca,Chief Accounting Officer,2020-08-12,Sale,60.17,3385.0,203675.0,8674.0,Aug 13 05:29 PM,1565768,AAON
3,Lackey Paul K Jr,Director,2020-08-11,Sale,60.38,10124.0,611287.0,73619.0,Aug 12 03:19 PM,1408648,AAON
4,Crews Mikel D,Retired VP of Operations,2020-06-09,Option Exercise,34.11,19529.0,666106.0,37043.0,Jun 10 01:55 PM,1699252,AAON
5,Crews Mikel D,Retired VP of Operations,2020-06-09,Sale,57.5,19529.0,1122918.0,17514.0,Jun 10 01:55 PM,1699252,AAON
6,Crews Mikel D,Retired VP of Operations,2020-06-08,Option Exercise,28.08,16506.0,463457.0,34020.0,Jun 10 01:55 PM,1699252,AAON
7,Crews Mikel D,Retired VP of Operations,2020-06-08,Sale,58.58,16506.0,966921.0,17514.0,Jun 10 01:55 PM,1699252,AAON
8,Asbjornson Scott M,"Vice President, Finance & CFO",2020-06-05,Option Exercise,37.72,29626.0,1117350.0,883951.0,Jun 08 04:49 PM,1556286,AAON
9,Gadiwalla Rony D,"VP, Information Technology",2020-06-05,Option Exercise,22.15,918.0,20334.0,28851.0,Jun 08 04:53 PM,1757883,AAON
10,Gadiwalla Rony D,"VP, Information Technology",2020-06-05,Sale,58.23,918.0,53455.0,27933.0,Jun 08 04:53 PM,1757883,AAON
11,Asbjornson Scott M,"Vice President, Finance & CFO",2020-06-05,Sale,57.85,29626.0,1713864.0,854325.0,Jun 08 04:49 PM,1556286,AAON
12,Asbjornson Scott M,"Vice President, Finance & CFO",2020-06-04,Option Exercise,21.93,961.0,21075.0,858241.0,Jun 08 04:49 PM,1556286,AAON
13,Asbjornson Scott M,"Vice President, Finance & CFO",2020-06-04,Sale,56.04,3916.0,219442.0,854325.0,Jun 08 04:49 PM,1556286,AAON
14,Crews Mikel D,Retired VP of Operations,2020-06-03,Option Exercise,36.95,31600.0,1167620.0,49114.0,Jun 05 01:16 PM,1699252,AAON
15,Crews Mikel D,Retired VP of Operations,2020-06-03,Sale,55.59,31600.0,1756644.0,17514.0,Jun 05 01:16 PM,1699252,AAON
16,Crews Mikel D,Retired VP of Operations,2020-06-01,Option Exercise,41.37,19769.0,817844.0,37283.0,Jun 02 04:44 PM,1699252,AAON
17,Crews Mikel D,Retired VP of Operations,2020-06-01,Sale,54.52,19769.0,1077806.0,17514.0,Jun 02 04:44 PM,1699252,AAON
18,Crews Mikel D,Retired VP of Operations,2020-05-28,Option Exercise,41.37,11015.0,455691.0,28529.0,Jun 01 03:16 PM,1699252,AAON
19,Crews Mikel D,Retired VP of Operations,2020-05-28,Sale,55.11,11015.0,607037.0,17514.0,Jun 01 03:16 PM,1699252,AAON
20,Crews Mikel D,Retired VP of Operations,2020-05-27,Option Exercise,41.37,29216.0,1208666.0,46730.0,May 28 01:32 PM,1699252,AAON
21,Crews Mikel D,Retired VP of Operations,2020-05-27,Sale,55.01,29216.0,1607172.0,17514.0,May 28 01:32 PM,1699252,AAON
22,Gadiwalla Rony D,"VP, Information Technology",2020-03-04,Option Exercise,8.7,1600.0,13920.0,27871.0,Mar 04 05:54 PM,1757883,AAON
23,Thompson Rebecca,Chief Accounting Officer,2020-03-04,Option Exercise,34.1,3500.0,119350.0,13746.0,Mar 04 05:56 PM,1565768,AAON
24,Thompson Rebecca,Chief Accounting Officer,2020-03-04,Sale,58.76,3500.0,205660.0,10246.0,Mar 04 05:56 PM,1565768,AAON
25,Gadiwalla Rony D,"VP, Information Technology",2020-03-04,Sale,58.87,1600.0,94192.0,26271.0,Mar 04 05:54 PM,1757883,AAON
26,Thompson Rebecca,Chief Accounting Officer,2020-03-03,Option Exercise,22.15,1350.0,29903.0,11596.0,Mar 04 05:56 PM,1565768,AAON
27,Gadiwalla Rony D,"VP, Information Technology",2020-03-03,Option Exercise,8.7,3525.0,30668.0,29796.0,Mar 04 05:54 PM,1757883,AAON
28,Crews Mikel D,Vice President of Operations,2020-03-03,Option Exercise,7.18,1250.0,8975.0,20077.0,Mar 04 05:34 PM,1699252,AAON
29,Thompson Rebecca,Chief Accounting Officer,2020-03-03,Sale,57.75,1350.0,77963.0,10246.0,Mar 04 05:56 PM,1565768,AAON
30,Gadiwalla Rony D,"VP, Information Technology",2020-03-03,Sale,58.14,3525.0,204944.0,26271.0,Mar 04 05:54 PM,1757883,AAON
31,Wakefield Stephen E,"VP, Engineering",2020-03-03,Sale,57.57,601.0,34600.0,5976.0,Mar 04 05:42 PM,1757894,AAON
32,Short Jack E,Director,2020-03-03,Sale,56.07,15000.0,841050.0,27121.0,Mar 04 05:39 PM,1298826,AAON
33,Fields Gary D,President,2020-03-03,Sale,57.52,3000.0,172560.0,27509.0,Mar 04 05:37 PM,1642826,AAON
34,Crews Mikel D,Vice President of Operations,2020-03-03,Sale,57.28,1250.0,71600.0,18827.0,Mar 04 05:34 PM,1699252,AAON
0,STORCH DAVID P,Director,2021-01-12,Sale,38.91,29793.0,1159231.0,234579.0,Jan 13 12:36 PM,1027741,AIR
1,Anderson Anthony,Director,2021-01-06,Sale,38.03,2700.0,102683.0,20964.0,Jan 07 09:58 AM,1559294,AIR
2,Holmes John McClain III,President & CEO,2020-12-22,Sale,35.88,5500.0,197346.0,123298.0,Dec 23 10:07 AM,1554880,AIR
3,Holmes John McClain III,President & CEO,2020-12-21,Sale,34.71,29098.0,1009916.0,128798.0,Dec 23 10:07 AM,1554880,AIR
0,PUHY DOROTHY E,Director,2021-02-01,Sale,349.47,5000.0,1747347.0,2869.0,Feb 03 05:03 PM,1200493,ABMD
1,Greenfield Andrew J,"VP, Chief Commercial Officer",2021-01-28,Option Exercise,66.25,5000.0,331250.0,36930.0,Feb 01 05:14 PM,1372715,ABMD
2,Greenfield Andrew J,"VP, Chief Commercial Officer",2021-01-28,Sale,366.0,5000.0,1830000.0,31930.0,Feb 01 05:14 PM,1372715,ABMD
3,Greenfield Andrew J,"VP, Chief Commercial Officer",2020-12-29,Sale,321.0,5000.0,1605000.0,26930.0,Dec 31 04:03 PM,1372715,ABMD
4,Greenfield Andrew J,"VP, Chief Commercial Officer",2020-12-22,Sale,296.67,1682.0,498997.0,31930.0,Dec 23 04:04 PM,1372715,ABMD
5,Greenfield Andrew J,"VP, Chief Commercial Officer",2020-12-21,Sale,295.63,5474.0,1618279.0,33612.0,Dec 23 04:04 PM,1372715,ABMD
6,SUTTER MARTIN P,Director,2020-11-18,Sale,268.34,750.0,201255.0,184010.0,Nov 19 06:16 PM,1017832,ABMD
7,SUTTER MARTIN P,Director,2020-11-17,Sale,269.53,750.0,202148.0,184760.0,Nov 19 06:16 PM,1017832,ABMD
8,MINOGUE MICHAEL R,"Chairman, President, CEO",2020-08-21,Option Exercise,22.44,40000.0,897600.0,250746.0,Aug 24 05:45 PM,1286370,ABMD
9,MINOGUE MICHAEL R,"Chairman, President, CEO",2020-08-21,Sale,306.33,40000.0,12253177.0,210746.0,Aug 24 05:45 PM,1286370,ABMD
10,MINOGUE MICHAEL R,"Chairman, President, CEO",2020-08-20,Option Exercise,22.44,60000.0,1346400.0,270746.0,Aug 24 05:45 PM,1286370,ABMD
11,MINOGUE MICHAEL R,"Chairman, President, CEO",2020-08-20,Sale,310.98,60000.0,18658744.0,210746.0,Aug 24 05:45 PM,1286370,ABMD
12,SUTTER MARTIN P,Director,2020-08-19,Sale,312.38,750.0,234285.0,186260.0,Aug 20 04:40 PM,1017832,ABMD
13,SUTTER MARTIN P,Director,2020-08-18,Sale,311.99,750.0,233993.0,187760.0,Aug 20 04:40 PM,1017832,ABMD
14,THOMAS PAUL,Director,2020-08-10,Sale,303.41,2000.0,606820.0,6530.0,Aug 11 04:07 PM,1166776,ABMD
15,PUHY DOROTHY E,Director,2020-07-15,Sale,275.0,7500.0,2062500.0,7652.0,Jul 17 04:02 PM,1200493,ABMD
16,PUHY DOROTHY E,Director,2020-06-05,Sale,250.0,7500.0,1875000.0,15152.0,Jun 09 04:04 PM,1200493,ABMD
17,SUTTER MARTIN P,Director,2020-05-04,Option Exercise,9.99,12000.0,119880.0,200939.0,May 06 04:02 PM,1017832,ABMD
18,SUTTER MARTIN P,Director,2020-05-04,Sale,180.58,12000.0,2166928.0,188939.0,May 06 04:02 PM,1017832,ABMD
19,THOMAS PAUL,Director,2020-03-02,Sale,151.78,2000.0,303561.0,8920.0,Mar 04 04:23 PM,1166776,ABMD
20,THOMAS PAUL,Director,2021-02-10,Sale,181.13,2000.0,362250.0,10920.0,Feb 12 05:14 PM,1166776,ABMD
0,GIACOBBE SCOTT J,EVP & Chief Revenue Officer,2020-10-27,Sale,36.0,700.0,25200.0,100462.0,Oct 29 04:49 PM,1669102,ABM
1,CHAVEZ LINDA,Director,2020-10-13,Sale,37.06,1353.0,50142.0,14173.0,Oct 14 06:19 PM,1198640,ABM
2,SALMIRS SCOTT B,President and CEO,2020-09-22,Sale,37.2,25000.0,930090.0,264459.0,Sep 24 04:37 PM,1618972,ABM
3,CHAVEZ LINDA,Director,2020-09-11,Sale,37.12,1360.0,50485.0,15526.0,Sep 14 04:29 PM,1198640,ABM
4,JACOBSEN RENE,EVP & Chief Fac Svcs Officer,2020-08-20,Sale,37.0,717.0,26529.0,45176.0,Aug 24 04:39 PM,1669091,ABM
5,JACOBSEN RENE,EVP & Chief Fac Svcs Officer,2020-08-05,Sale,37.0,716.0,26492.0,45893.0,Aug 07 06:24 PM,1669091,ABM
6,CHIN DEAN A,"SVP, Interim CFO & CAO",2020-07-24,Option Exercise,25.3,3717.0,94040.0,30900.0,Jul 28 05:07 PM,1492719,ABM
7,CHIN DEAN A,"SVP, Interim CFO & CAO",2020-07-24,Sale,35.25,3717.0,131024.0,27183.0,Jul 28 05:07 PM,1492719,ABM
8,JACOBSEN RENE,EVP & Chief Fac Svcs Officer,2020-06-19,Sale,39.43,716.0,28232.0,28976.0,Jun 22 04:30 PM,1669091,ABM
9,JACOBSEN RENE,EVP & Chief Fac Svcs Officer,2020-06-08,Sale,37.0,2148.0,79476.0,29692.0,Jun 10 04:17 PM,1669091,ABM
10,SCAGLIONE DIEGO ANTHONY,EVP & Chief Financial Officer,2020-04-29,Sale,35.07,3000.0,105210.0,65520.0,Apr 30 06:33 PM,1539527,ABM
11,JACOBSEN RENE,EVP & Chief Fac Svcs Officer,2021-02-20,Sale,38.57,716.0,27616.0,31684.0,Feb 21 04:22 PM,1669091,ABM
0,Booth Marc W.,Chief IP Officer,2020-12-18,Sale,4.09,5565.0,22785.0,195850.0,Dec 21 01:51 PM,1750000,ACTG
1,Booth Marc W.,Chief IP Officer,2020-11-09,Sale,3.61,4726.0,17070.0,201415.0,Nov 10 08:06 PM,1750000,ACTG
2,OCONNELL MAUREEN,Director,2020-09-08,Buy,3.77,13470.0,50845.0,138914.0,Sep 08 08:18 PM,1111318,ACTG
3,OCONNELL MAUREEN,Director,2020-09-04,Buy,3.78,11530.0,43631.0,125444.0,Sep 08 08:18 PM,1111318,ACTG
4,Booth Marc W.,Chief IP Officer,2020-05-08,Sale,2.4,4489.0,10779.0,106141.0,May 11 12:38 PM,1750000,ACTG
0,GRIECO WILLIAM,Director,2020-12-14,Option Exercise,6.6,5000.0,33000.0,77958.0,Dec 16 05:02 PM,1248557,ACHC
1,WAUD REEVE B,Director,2020-06-12,Sale,25.87,122311.0,3164422.0,671317.0,Jun 12 07:50 PM,1421620,ACHC
0,Stankovic Srdjan R.,President,2021-01-12,Option Exercise,18.12,700.0,12684.0,20947.0,Jan 14 07:03 PM,1432545,ACAD
1,Stankovic Srdjan R.,President,2021-01-12,Sale,55.01,700.0,38507.0,20247.0,Jan 14 07:03 PM,1432545,ACAD
2,Stankovic Srdjan R.,President,2021-01-08,Option Exercise,27.44,29733.0,815988.0,49980.0,Jan 08 07:28 PM,1432545,ACAD
3,Stankovic Srdjan R.,President,2021-01-08,Sale,55.22,29733.0,1641832.0,20247.0,Jan 08 07:28 PM,1432545,ACAD
4,Stankovic Srdjan R.,President,2021-01-07,Option Exercise,35.8,61619.0,2205960.0,81866.0,Jan 08 07:28 PM,1432545,ACAD
5,Stankovic Srdjan R.,President,2021-01-07,Sale,55.12,61619.0,3396187.0,20247.0,Jan 08 07:28 PM,1432545,ACAD
6,YANG MICHAEL J.,EVP and CCO,2021-01-06,Sale,53.34,1120.0,59741.0,8059.0,Jan 08 07:31 PM,1702283,ACAD
7,KIM AUSTIN D.,EVP & General Counsel,2021-01-06,Sale,53.34,678.0,36165.0,5518.0,Jan 08 07:30 PM,1746240,ACAD
8,Ridloff Elena,EVP and CFO,2021-01-06,Sale,53.34,1016.0,54193.0,3901.0,Jan 08 07:29 PM,1772518,ACAD
9,Stankovic Srdjan R.,President,2021-01-06,Sale,53.34,1725.0,92012.0,20247.0,Jan 08 07:28 PM,1432545,ACAD
10,DAVIS STEPHEN,CEO,2021-01-06,Sale,53.34,3484.0,185837.0,24482.0,Jan 08 07:28 PM,1131146,ACAD
11,Stankovic Srdjan R.,President,2020-11-20,Sale,53.5,2728.0,145948.0,16528.0,Nov 20 09:29 PM,1432545,ACAD
12,KIM AUSTIN D.,EVP & General Counsel,2020-10-27,Option Exercise,17.58,8750.0,153825.0,12601.0,Oct 29 04:12 PM,1746240,ACAD
13,KIM AUSTIN D.,EVP & General Counsel,2020-10-27,Sale,45.1,8750.0,394636.0,3851.0,Oct 29 04:12 PM,1746240,ACAD
14,YANG MICHAEL J.,EVP and CCO,2020-10-16,Sale,42.56,1247.0,53072.0,6457.0,Oct 19 05:27 PM,1702283,ACAD
15,Stankovic Srdjan R.,President,2020-10-16,Sale,42.56,1297.0,55200.0,13006.0,Oct 19 05:26 PM,1432545,ACAD
16,DAVIS STEPHEN,CEO,2020-10-16,Sale,42.56,2960.0,125978.0,14786.0,Oct 19 05:25 PM,1131146,ACAD
17,YANG MICHAEL J.,EVP and CCO,2020-07-07,Option Exercise,23.0,27250.0,626770.0,32454.0,Jul 09 06:26 PM,1702283,ACAD
18,YANG MICHAEL J.,EVP and CCO,2020-07-07,Sale,56.25,27250.0,1532786.0,5204.0,Jul 09 06:26 PM,1702283,ACAD
19,Stankovic Srdjan R.,President,2020-06-19,Option Exercise,18.12,16452.0,298110.0,27786.0,Jun 19 06:55 PM,1432545,ACAD
20,Stankovic Srdjan R.,President,2020-06-19,Sale,50.12,16452.0,824515.0,11334.0,Jun 19 06:55 PM,1432545,ACAD
21,Stankovic Srdjan R.,President,2020-06-18,Option Exercise,18.81,65843.0,1238697.0,77177.0,Jun 19 06:55 PM,1432545,ACAD
22,Stankovic Srdjan R.,President,2020-06-18,Sale,50.01,65843.0,3292729.0,11334.0,Jun 19 06:55 PM,1432545,ACAD
